build,seed,age,cells,births,divisions,deaths,max_generation,mean_closure,min_closure,mean_atp,mean_catalyst,mean_loop,mean_membrane,division_progress,particles,external_fuel,external_mineral,external_waste,external_alt,cell_material,external_material,total_material,matter_residual,division_residual,dissipated_energy,damage_events,manual_punctures,manual_injections,mean_genome_length,max_genome_length,genome_copies,genome_types,mean_gene_count,mean_translator,mean_replicase,replication_cycles,novel_path_cells,novel_path_lineages,first_novel_path_age,external_protein_assistance,mutation_total,mutation_substitution,mutation_insertion,mutation_deletion,mutation_duplication,mutation_inversion,mutation_transposition,mean_damage,max_damage,mean_functional_age,mean_damage_slope,mean_proteostasis,mean_genome_lesion,mean_membrane_oxidation,mean_reactive,mean_aggregate,mean_repair_atp,repair_atp_total,damage_generated_total,mean_quiescence,mean_segregation,max_pole_age,mean_birth_damage,oldest_cell_age,stress,stress_mode,stress_pulses,damage_segregation_events,rejuvenation_events,last_damage_partition,mean_autopoietic_margin,mean_modulator,mean_motor_force,sensor_atp_total,motor_atp_total,polarity_atp_total,plasticity_atp_total,controller_updates,meaning_reversals,meaning_fuel,meaning_alt,meaning_waste,confidence_fuel,confidence_alt,control_fuel,control_alt,control_waste,active_distance_total,fuel_uptake_total,mineral_uptake_total,alt_uptake_total,waste_ingress_total,mean_receptor_genes,mean_effector_genes,environment_mode,switch_age,switch_events,fuel_contamination_total,distance_fuel_patch,distance_mineral_patch,distance_waste_patch,distance_alt_patch,corpses,corpse_material,corpse_toxic_material,corpse_genome_material,edna_fragments,edna_material,edna_released_symbols,edna_decayed_symbols,hgt_attempts,hgt_integrations,hgt_digestions,hgt_novel_path_events,necrophagy_mass,necrotoxin_uptake,mobile_exports,mobile_symbols_exported,corpse_genomes_released,corpse_fragments_released,corpse_genomes_recycled,ecology_atp_total,mean_hgt_integrations,mean_necrophagy,cells_with_foreign_information,cells_with_mobile_gene,port_schema,neural_attachments,neural_material_escrow,neural_atp_escrow,neural_budget_requested,neural_budget_granted,neural_budget_returned,neural_budget_spent,neural_budget_calls,neural_budget_return_calls,neural_effector_calls,neural_effector_rejections,neural_tissue_returns,neural_allocated_atp,neural_allocated_material,neural_returned_atp,neural_returned_material,neural_spent_atp,neural_spent_signal,neural_tissue_atp_dissipated,neural_port_calls,p1_schema,p1_mode,p1_environment,p1_tissues,p1_mature_tissues,p1_tissue_creations,p1_tissue_turnovers,p1_predictor_updates,p1_prediction_error,p1_motor_force_total,p1_neural_atp_total,p1_neural_signal_total,p1_wear_material_total,p1_patch_switches,p1_mean_patch_distance,p1_pre_steps,p1_post_steps,p2_schema,p2_mode,p2_environment,p2_tissues,p2_mature_cells,p2_tissue_creations,p2_tissue_turnovers,p2_prediction_error,p2_prediction_rms,p2_predictor_updates,p2_plasticity_updates,p2_ligand_updates,p2_cue_episode_updates,p2_active_age,p2_plasticity_warmup_remaining,p2_mean_maturity,p2_mean_abs_causal_estimate,p2_ligand_sensor_values,p2_recurrent_messages,p2_rewire_count,p2_cell_prune_count,p2_motor_force_total,p2_neural_atp_total,p2_neural_signal_total,p2_wear_material_total,p2_mean_target_distance,p2_patch_switches,p2_semantic_switches,p2_reward_releases,p2_cue_releases,p2_reward_uptake_total,p2_nonreward_uptake_total,p2_cue_toxin_total,p2_reward_mean_distance,p2_reward_reservoir_fuel,p2_reward_reservoir_mineral,p2_cue_reservoir_alt,p2_pre_steps,p2_post_steps,formal_schema,formal_mode,formal_tissues,formal_controller_mature,formal_controller_atp,formal_controller_wear,formal_audits,formal_audit_supported,formal_audit_contradicted,formal_audit_inconclusive,formal_audit_aborted,formal_audit_quality,formal_audit_cost_atp,formal_audit_cost_material,formal_calibration_updates,formal_raw_mae,formal_calibrated_mae,formal_calibration_sign_accuracy,formal_change_probability,formal_change_state_probability,formal_change_mechanism_probability,formal_change_semantic_probability,formal_change_genome_probability,formal_change_events,formal_change_mechanism_events,formal_change_semantic_events,formal_feedback_events,formal_feedback_gate,formal_mean_resource_lease,formal_lease_reductions,formal_lease_recoveries,formal_semantic_episode_updates,formal_reopened_cells,formal_compiled_programs,formal_started_programs,formal_hgt_activations,formal_pre_steps,formal_post_steps,diagnosis_schema,diagnosis_mode,diagnosis_tissues,diagnosis_started,diagnosis_completed,diagnosis_aborted,diagnosis_targeted_audits,diagnosis_feedback_events,diagnosis_atp,diagnosis_signal,diagnosis_motor_force,diagnosis_material_wear,diagnosis_evidence_events,diagnosis_audit_evidence,diagnosis_max_change_evidence,diagnosis_mean_observation_sufficiency,diagnosis_pending_audits,diagnosis_deferred_unsafe,diagnosis_deferred_no_target,diagnosis_deferred_low_value,diagnosis_deferred_busy,diagnosis_cumulative_exposure,diagnosis_directional_samples,diagnosis_mean_evidence_latency,diagnosis_world_steps,mechanism_fault_applied,mechanism_fault_events,mechanism_motor_gain_scale,mechanism_baseline_gain,mechanism_recent_gain,mechanism_gain_ratio,mechanism_loss_fraction,mechanism_confirmed,mechanism_probe_started,mechanism_probe_completed,mechanism_probe_confirmed_events,mechanism_probe_atp,mechanism_probe_force,mechanism_conservation_active,mechanism_conservation_issued,mechanism_conservation_feedback_events,mechanism_conservation_mean_scale,mechanism_conservation_active_time,mechanism_conservation_returned_atp,mechanism_conservation_returned_signal,mechanism_conservation_suppressed_activity,mechanism_conservation_quiescent_steps,mechanism_conservation_alignment_fallbacks,mechanism_conservation_selected_alignment,neural_escrow_sanitation_calls,neural_escrow_returned_atp,neural_escrow_returned_signal,mechanism_assist_trials,mechanism_assist_evidence_accepted,mechanism_assist_accepted,mechanism_assist_rejected,mechanism_assist_commands,mechanism_assist_feedback_events,mechanism_assist_atp,mechanism_assist_force,mechanism_assist_mean_lease,mechanism_assist_mean_effect,feedback_blocked_low_quality,feedback_blocked_replication,metabolic_schema,metabolic_profile,metabolic_active_cells,metabolic_retired_cells,metabolic_returned_material,metabolic_returned_atp,metabolic_prediction_atp,metabolic_recurrence_atp,metabolic_plasticity_atp,metabolic_prediction_wear,metabolic_recurrence_wear,metabolic_plasticity_wear,metabolic_module_atp_total,metabolic_module_material_total,metabolic_world_steps,metabolic_audit_selected_profile,metabolic_minimal_neural_profile,neurogenesis_schema,neurogenesis_policy,neurogenesis_sentinels_ready,neurogenesis_phase_none,neurogenesis_phase_developing,neurogenesis_phase_probing,neurogenesis_phase_leased,neurogenesis_developments,neurogenesis_reabsorptions,neurogenesis_extensions,neurogenesis_probe_completed,neurogenesis_probe_positive,neurogenesis_probe_nonpositive,neurogenesis_mean_demand_score,neurogenesis_mean_net_value,neurogenesis_mean_semantic_change,neurogenesis_mean_information_deficit,neurogenesis_mean_mechanism_change,neurogenesis_mean_body_decline,neurogenesis_mean_energy_decline,neurogenesis_sentinel_atp,neurogenesis_sentinel_wear,neurogenesis_returned_material,neurogenesis_returned_atp,neurogenesis_organ_atp_total,neurogenesis_organ_material_total,neurogenesis_prediction_atp_total,neurogenesis_recurrence_atp_total,neurogenesis_plasticity_atp_total,neurogenesis_precursor_protein_reserved,neurogenesis_precursor_membrane_reserved,neurogenesis_precursor_signal_reserved,neurogenesis_precursor_protein_released,neurogenesis_precursor_membrane_released,neurogenesis_precursor_signal_released,neurogenesis_precursor_protein_used,neurogenesis_precursor_membrane_used,neurogenesis_precursor_signal_used,neurogenesis_precursor_membrane_recovered,neurogenesis_tissue_active_time,neurogenesis_tissue_development_time,seconds,margin_auc,uptake_delta,living_steps,finite,material_residual,kind,policy,environment,wall_seconds
SOMA-CELL 0.6.3,8001,26.000000000000234,1,0,0,0,0,0.9986428562720607,0.9986428562720607,0.4124210602434156,0.6991452453227125,0.49170398935029835,1.718330858649373,0.0,440,0.0,0.0,0.6783283145646882,0.0,4.19512320662213,0.8678923309812308,16.913998782528637,-9.329407461677874e-06,0.0,5.5341089656398724e-05,0,0,0,496.0,496,1,1,31.0,2.1260635483184642,2.093551558925993,0,1,1,0.05555555555555555,0.0,0,0,0,0,0,0,0,0.003538900786102309,0.003538900786102309,0.35389007861023086,0.00853619594345541,0.999236150113602,0.0048482694681795625,0.0008230699888187594,0.010653677847764824,3.499944377925347e-05,0.00012402301390664403,0.056117369458866764,0.03300605106052288,0.018355195651216093,0.0,0,0.0,26.000000000000234,0.1,pulsed,0,0,0,,0.9607785770207944,-0.05590798330903739,0.0,0.0,0.0,0.0,0.0,0,4,-0.010698045926624796,-0.012081695910280871,1.3007731191143837e-09,0.7379860100062893,0.47812545636802434,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.0,0.6962500611007391,0.16720715961585636,0.03557966738648243,6.795933402720111e-06,4.0,4.0,patchy,10.0,0,0.0,0.3666050363478999,0.30389972418800126,0.4818839157044537,0.08798969725218461,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.6-P0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6-P1.1,none,native,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6-P2.2,none,cue_reversal,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0.],0,0,0,0.0,0.0,0.0,0.0,0.06596045661273203,2,1,2,3,0.8634472524242636,0.035589635678814194,0.01187454011434059,0.09788020705628361,7.35375468010037,3.432808232211388,1.0644203326135178,0,0,0.6-F2.0,full,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6.1-D1.4,active,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,468,0,0,0.8,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.6.2-M1.1,no_tissue,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468,no_tissue,efficient2,0.6.3-NG1.0,always_no_tissue,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,24.997416045053754,0.8634472524242636,468,True,-9.329407461677874e-06,screening,always_no_tissue,cue_reversal,1.5007517337799072
SOMA-CELL 0.6.3,8002,26.000000000000234,1,0,0,0,0,0.9969099564364274,0.9969099564364274,0.0,0.6561124009186177,5.205717883103913e-09,1.6103151173158485,0.0,440,0.0,0.0,0.43473032520701926,0.0,3.8570749758639042,0.5923587162364672,16.908434077531354,-9.679005021467901e-06,0.0,6.844265673803473e-05,0,0,0,496.0,496,1,1,31.0,1.920195549050898,1.7331665750151022,0,1,1,0.05555555555555555,0.0,0,0,0,0,0,0,0,0.003661506811192306,0.003661506811192306,0.3661506811192306,0.006086817729567944,0.9981340718914963,0.007125897786985262,0.0018756530945415366,0.005753931901872932,3.6639511056679966e-05,0.0,0.048510749239647974,0.0254488253831328,0.01910935766210846,0.0,0,0.0,26.000000000000234,0.1,pulsed,0,0,0,,0.24616943127197224,0.14859732354863298,0.0,0.0,0.0,0.0,0.0,0,3,-0.3816857125333895,-0.004806204379862237,1.0594288430873734e-09,0.5312568202211468,0.2393247791196721,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.0,0.21208488507278972,0.0650745266661138,0.013865778957868688,6.542347524479686e-06,4.0,4.0,patchy,10.0,0,0.0,0.22332001412630909,0.3856899998213575,0.4416679153028829,0.12945291523785388,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.6-P0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6-P1.1,none,native,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6-P2.2,none,cue_reversal,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0.],0,0,0,0.0,0.0,0.0,0.0,0.11055456479957321,2,1,2,3,0.2771436563785641,0.013881534318208082,0.00202929526995781,0.12947616443540486,7.837921490103446,3.5349446742854043,1.0861342210421314,0,0,0.6-F2.0,full,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6.1-D1.4,active,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,468,0,0,0.8,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.6.2-M1.1,no_tissue,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468,no_tissue,efficient2,0.6.3-NG1.0,always_no_tissue,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,23.00476558015173,0.2771436563785641,468,True,-9.679005021467901e-06,screening,always_no_tissue,cue_reversal,2.6852314472198486
SOMA-CELL 0.6.3,8003,26.000000000000234,1,0,0,0,0,0.9983635085857068,0.9983635085857068,0.3898777815448872,0.7011537361638259,0.4829245735685493,1.7619905534804152,0.0,440,0.0,0.0,0.819976897078563,0.0,4.259540398194428,1.1013967157995306,16.89670246796111,-1.2852179999356395e-05,0.0,7.353593594032448e-05,0,0,0,496.0,496,1,1,31.0,2.1276929847251256,2.1004042944021992,0,1,1,0.05555555555555555,0.0,0,0,0,0,0,0,0,0.014432349638388554,0.014432349638388554,1.4432349638388555,0.059942684035559204,0.9992657442915274,0.005776577457360887,0.000992625411552304,0.0640647395570325,4.020387666221041e-05,0.00014002153553092548,0.0618976020184704,0.03737034571398894,0.016266829228903067,0.0,0,0.0,26.000000000000234,0.1,pulsed,0,0,0,,0.9559432017248201,-0.05849800007701682,0.0,0.0,0.0,0.0,0.0,0,6,-0.07966168336199016,-0.037826979931419535,4.391596645721429e-08,0.8112172945298536,0.8125435640565789,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.0,0.8787534801870887,0.2302489973467447,0.10525721955022835,2.702917850128106e-05,4.0,4.0,patchy,10.0,0,0.0,0.5093133198456162,0.03375458053044592,0.322506291399791,0.41198194315588943,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.6-P0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6-P1.1,none,native,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6-P2.2,none,cue_reversal,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0.],0,0,0,0.0,0.0,0.0,0.0,0.0992824393877187,2,1,2,3,1.108985524692485,0.10527417239157695,0.059772073448011234,0.0991247398063553,7.171252619018851,3.369769954498528,0.9947427804497718,0,0,0.6-F2.0,full,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6.1-D1.4,active,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,468,0,0,0.8,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.6.2-M1.1,no_tissue,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468,no_tissue,efficient2,0.6.3-NG1.0,always_no_tissue,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.45001352710891,1.108985524692485,468,True,-1.2852179999356395e-05,screening,always_no_tissue,cue_reversal,1.4315185546875
SOMA-CELL 0.6.3,8004,26.000000000000234,1,0,0,0,0,0.9981359588982198,0.9981359588982198,0.34568541347463144,0.7021246085615492,0.4604426570593369,1.7393977743476923,0.0,440,0.0,0.0,0.775285069343,0.0,4.241519948102075,1.0457993002661286,16.89312807420766,-1.3152620802259207e-05,0.0,8.158073469712864e-05,0,0,0,496.0,496,1,1,31.0,2.135319421972009,2.117193285687328,0,1,1,0.05555555555555555,0.0,0,0,0,0,0,0,0,0.022488623019044543,0.022488623019044543,2.2488623019044542,0.0979605400440233,0.9991520389942286,0.006485399253254616,0.001130776114170136,0.10328967744723694,4.4560656514362046e-05,0.00015655178021292264,0.06338864295251045,0.037356942261721565,0.016449354157127723,0.0,0,0.0,26.000000000000234,0.1,pulsed,0,0,0,,0.9441666538066115,-0.0690531420502733,0.0,0.0,0.0,0.0,0.0,0,3,-0.10862666458484636,-0.08494531061756062,4.2165943183134615e-09,0.810197137980246,0.7438589488525309,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.0,0.8436671217655086,0.19957460935468915,0.10097843854507775,8.369060443866316e-06,4.0,4.0,patchy,10.0,0,0.0,0.4941825416761626,0.09868562366460999,0.26331677007502197,0.44476905851558873,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.6-P0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6-P1.1,none,native,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6-P2.2,none,cue_reversal,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0.],0,0,0,0.0,0.0,0.0,0.0,0.11924922738352758,2,1,2,3,1.043223049968283,0.10099711969699263,0.08833166925294698,0.12164552169503284,7.2063400871271055,3.400447177257429,0.9990215614549225,0,0,0.6-F2.0,full,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6.1-D1.4,active,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,468,0,0,0.8,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.6.2-M1.1,no_tissue,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468,no_tissue,efficient2,0.6.3-NG1.0,always_no_tissue,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.41334434153969,1.043223049968283,468,True,-1.3152620802259207e-05,screening,always_no_tissue,cue_reversal,2.6312460899353027
SOMA-CELL 0.6.3,8001,26.000000000000234,1,0,0,0,0,0.9986477750486726,0.9986477750486726,0.1492315874165357,0.7215409934093696,0.37430318882576374,1.704213607069344,0.0,440,0.0,0.0,0.5979644683106209,0.0,4.327884799366404,0.7981291471368489,17.15751723502336,-1.0803311660367854e-05,0.0,0.0008028687405756474,0,0,0,624.0,624,1,1,39.0,2.0248536453173087,1.9017868110823508,0,1,1,0.05555555555555555,0.0,0,0,0,0,0,0,0,0.0030433801291650546,0.0030433801291650546,0.3043380129165055,0.0062851115277549295,0.999294662991284,0.004863535647816466,0.0008200848681880779,0.008275894410686529,3.568376204563092e-05,0.00012131084183983256,0.05558892663473623,0.03103259997362288,0.018060242194396763,0.0,0,0.0,26.000000000000234,0.1,pulsed,0,0,0,,0.8739184431482668,-0.2622688855956287,0.0,0.0,0.0,0.0,0.0,0,3,-0.22569010460797675,-0.02106092511511134,2.8677685410958237e-08,0.6733888301680236,0.3769160205825773,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.0,0.5435355030978346,0.12457416318054648,0.02543187195157366,3.505084815526305e-05,4.0,12.0,patchy,10.0,0,0.0,0.36374349991116633,0.2954383203940169,0.47285738340404115,0.09591157305114964,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.6-P0.2,1,0.01232139222222222,0.0004500000000000254,0.017602930244443545,0.013461793022222196,0.0,0.0006904007999999824,468,0,0,0,0,0.0011404007999999825,0.01232139222222227,0.0,0.0,0.0006904007999999824,0.0,0.0,561,0.6-P1.1,none,native,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6-P2.2,full,cue_reversal,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0.],0,0,0,0.0,0.0,0.0,0.0,0.06752648248235943,2,1,2,3,0.6680846620824074,0.025456876147547446,0.009460976991453759,0.10558641674118474,7.481476193154213,3.475458967317466,1.0745681280484265,0,0,0.6-F2.0,full,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6.1-D1.4,off,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,468,0,0,0.8,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.6.2-M1.1,efficient2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468,no_tissue,efficient2,0.6.3-NG1.0,prepared_no_tissue,1,1,0,0,0,0,0,0,0,0,0,0.40066946086012123,0.28752217947089453,0.001255043779957756,0.9739512785693787,0.0,0.04026499042917563,0.6357442878908974,0.0006904007999999824,1.362083333333345e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006599572222222225,0.0023,0.00198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,24.414719888810698,0.6680846620824074,468,True,-1.0803311660367854e-05,screening,prepared_no_tissue,cue_reversal,2.524134874343872
SOMA-CELL 0.6.3,8002,26.000000000000234,1,0,0,0,0,0.9986300788724619,0.9986300788724619,0.15161853344310403,0.7148303434366,0.37221093933549937,1.6834946942823186,0.0,440,0.0,0.0,0.5902729747792336,0.0,4.274080819265844,0.787856951942435,17.148691582777996,-1.0441050694254272e-05,0.0,0.0008238814734873722,0,0,0,624.0,624,1,1,39.0,2.0003198832169358,1.8605601474800828,0,1,1,0.05555555555555555,0.0,0,0,0,0,0,0,0,0.002816385986211919,0.002816385986211919,0.2816385986211919,0.003608836477458368,0.9992835739562179,0.004929012700843211,0.0008308244408103241,0.007049535306251299,3.69163900347725e-05,0.00012195477923786113,0.056120480103463245,0.031014715433439668,0.019615570397431014,0.0,0,0.0,26.000000000000234,0.1,pulsed,0,0,0,,0.8740126928825783,-0.2544588126331641,0.0,0.0,0.0,0.0,0.0,0,2,-0.22022970150026222,-0.020777708827802947,2.1924301190683126e-08,0.5653483112688563,0.3860576232599846,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.0,0.512644324392088,0.09992488160720199,0.025730693998670784,2.7880286251141806e-05,4.0,12.0,patchy,10.0,0,0.0,0.2404696331460759,0.40770020093171644,0.4745005931226892,0.1099740216205007,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.6-P0.2,1,0.01232139222222222,0.0004500000000000254,0.01760069413333245,0.013461793022222196,0.0,0.0006904007999999824,468,0,0,0,0,0.0011404007999999825,0.012321392222222272,0.0,0.0,0.0006904007999999824,0.0,0.0,561,0.6-P1.1,none,native,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6-P2.2,full,cue_reversal,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,[0. 0. 0. 0. 0. 0. 0. 0.],0,0,0,0.0,0.0,0.0,0.0,0.11882117791506987,2,1,2,3,0.612538895925497,0.025761004072463727,0.009596137504722598,0.12157785251841405,7.512369969101274,3.5001145364671133,1.0742693060013293,0,0,0.6-F2.0,full,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6.1-D1.4,off,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,468,0,0,0.8,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.6.2-M1.1,efficient2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468,no_tissue,efficient2,0.6.3-NG1.0,prepared_no_tissue,1,1,0,0,0,0,0,0,0,0,0,0.3986154466888173,0.2859200484172775,0.0009619923601593872,0.9776720510726831,0.0,0.039400885917374166,0.6322658499901554,0.0006904007999999824,1.362083333333345e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006599572222222225,0.0023,0.00198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,24.456581246167353,0.612538895925497,468,True,-1.0441050694254272e-05,screening,prepared_no_tissue,cue_reversal,2.7126035690307617
